Reaction,WT_Mean,WT_SEM,WT_Norm_CI_Low,WT_Norm_CI_High,WT_Perc_CI_Low,WT_Perc_CI_High,KO_Mean,KO_SEM,KO_Norm_CI_Low,KO_Norm_CI_High,KO_Perc_CI_Low,KO_Perc_CI_High
FOLt,1586.9918142392,11.1912569462596,1565.05695062454,1608.92667785387,1002.11801676331,2303.99246783989,1184.56036233081,27.869362291384,1129.9364122397,1239.18431242192,39.1044572249896,2698.06003501769
GLCSGLT1le,0.532856682133177,0.00819363830424712,0.516797151056853,0.548916213209502,0.0160271759212549,0.952748165438572,0.577748659029404,0.0079905440427197,0.562087192705673,0.593410125353134,0.115559730284659,0.944105358734374
GLNyLATthc,755.775828038869,18.1356250418174,720.230002956907,791.321653120831,79.6637005973454,1821.63211586141,455.827073845495,12.8828624640286,430.576663415999,481.077484274991,9.63707170219868,1464.67215373338
GLYGLYCNc,0.486684587191818,0.00886331332586153,0.46931249307313,0.504056681310507,0.0301223683881763,0.925128384481537,0.503672874009003,0.00900893918321967,0.486015353209893,0.521330394808114,0.02951665947537,0.93209200169052
GLYGLYPEPT1tc,0.486684587191818,0.00886331332586153,0.46931249307313,0.504056681310507,0.0301223683881763,0.925128384481537,0.503672874009003,0.00900893918321967,0.486015353209893,0.521330394808114,0.02951665947537,0.93209200169052
GLYPROPEPT1tc,0.494365267376886,0.00872662063176837,0.47726109093862,0.511469443815152,0.0239032158979484,0.903840757594683,0.521388140058014,0.00828266275833883,0.50515412105167,0.537622159064358,0.109418378349275,0.943398950861976
GLYSARCNc,0.498906963561643,0.00821117453781181,0.482813061467532,0.515000865655754,0.0298297444842767,0.943603569102299,0.53416846447117,0.00864990012792883,0.517214660220429,0.55112226872191,0.0564952937055585,0.961572124721032
C181OHc,9.65585716322332e-62,3.82530793714263e-78,9.65585716322332e-62,9.65585716322332e-62,9.65585716322333e-62,9.65585716322333e-62,-1.96777902432497e-60,2.53563268976311e-76,-1.96777902432497e-60,-1.96777902432497e-60,-1.96777902432497e-60,-1.96777902432497e-60
C30CPT1,-324.74149707239,23.7148865538605,-371.222674717956,-278.260319426823,-1727.55169491598,1092.5453581649,-275.761285367635,22.9363219773243,-320.716476443191,-230.80609429208,-2040.78163737047,946.084799470881
C40CPT1,-527.331882520067,9.40653156504949,-545.768684387564,-508.89508065257,-992.401798437564,-73.1791782243154,-416.16414765398,9.70594668891343,-435.187803164251,-397.14049214371,-928.981743524183,-0.900891465493032
C4OHc,0,0,0,0,0,0,0,0,0,0,0,0
C4x,4.36844534734993,0.155381420918391,4.06389776234989,4.67299293234998,-6.27967268084083,13.1385415093038,4.23594235484584,0.242425776854702,3.76078783221063,4.71109687748106,-8.73947707628645,22.611595749218
C50CPT1,0.637132951148724,0.00957536132752253,0.618365242946779,0.655900659350668,0.0655368273565911,0.995956714894319,0.412951701420863,0.00897945414148594,0.395351971303551,0.430551431538176,0.0234228638627921,0.961775850451487
C6CRNe,7.09996194539932,0.156715204364281,6.79280014484533,7.40712374595331,0.507468431467663,18.4607073139148,9.96447175620554,0.29699194125408,9.38236755134755,10.5465759610635,0.444772001374274,31.037509798105
GLYSARPEPT1tc,0.498906963561643,0.00821117453781181,0.482813061467532,0.515000865655754,0.0298297444842767,0.943603569102299,0.53416846447117,0.00864990012792883,0.517214660220429,0.55112226872191,0.0564952937055585,0.961572124721032
GLYSNAT5tc,0.0344371943698672,0.0186708399919494,-0.00215765201435358,0.0710320407540881,-0.94144585829955,0.921527093775776,-0.0614814876635828,0.0180123569071357,-0.0967857072015688,-0.0261772681255968,-0.865212437878395,0.930642620517278
HISyLATthc,2748.580713779,32.6734187140011,2684.54081309956,2812.62061445844,997.419558540676,4492.33225480702,728.585687416398,19.5814505900328,690.206044259933,766.965330572862,42.258990365124,2652.27277882827
ILEATB0tc,79.4043599156999,3.82480960024867,71.9077330992125,86.9009867321873,1.82326984877051,369.07024207066,152.947902012661,4.71611869239638,143.704309375564,162.191494649758,12.1180665843629,596.497725014333
LEUyLAThtc,315.777677291507,6.88000571439998,302.292866091283,329.262488491731,28.6878862989923,787.135936424237,502.885310439884,12.5785486312018,478.231355122729,527.53926575704,13.8280972831174,1494.99876574767
LYSATB0tc,152.065343671909,3.84473806788143,144.529657058862,159.601030284957,4.5132368540969,398.129252928382,98.888020193237,2.80922135077685,93.3819463457144,104.39409404076,5.99995160797032,378.191659997236
METyLATthc,344.138327731921,5.84459266367099,332.682926111126,355.593729352717,2.21859312539127,589.403276600956,1127.17800575506,15.4383680048228,1096.91880446561,1157.43720704452,347.187144801817,1877.54157232045
OCDEAFABP1tc,-0.0743640253952041,0.019483570871874,-0.112551824304077,-0.036176226486331,-0.977058722792275,0.950928352148924,-0.0556827949127115,0.0185683979161613,-0.0920768548283877,-0.0192887349970352,-0.921806376852243,0.921256715093434
C6CRNtcx,-125.292262563165,13.5251867194939,-151.801628533374,-98.7828965929574,-897.085791016654,496.85348582149,-648.341405312486,8.22295986648269,-664.458406650792,-632.22440397418,-974.733376153711,-94.0306683771147
C6DCe,0.0769010547814638,0.00234011234865827,0.0723144345780936,0.081487674984834,0.00302138825685434,0.252299072911751,0.091974042441561,0.0024293965092045,0.0872124252835202,0.0967356595996018,0.00162412671108783,0.271273888725939
C8CRNe,12.3848801820577,0.309848634007798,11.7775768594024,12.992183504713,0.338250783710841,32.8118744670356,27.3601356642191,0.564672997316239,26.2533765894793,28.4668947389589,0.761020541141328,64.5556547713351
EX_glygly_e,-0.486684587191818,0.00886331332586153,-0.504056681310507,-0.46931249307313,-0.925128384481537,-0.0301223683881763,-0.503672874009003,0.00900893918321967,-0.521330394808114,-0.486015353209893,-0.93209200169052,-0.02951665947537
C8DCe,0.12735986047126,0.00315442807960379,0.121177181435236,0.133542539507283,0.00231367341668302,0.349409828203768,0.0673260432636737,0.00188905148804707,0.0636235023471015,0.071028584180246,0.0043082949916915,0.231262280606917
C9BRxtc,199.21233844119,16.4441521447916,166.981800237398,231.442876644981,-914.260454688584,900.898747622751,197.626086514013,15.8266334061274,166.605885038004,228.646287990023,-807.39670341584,908.763305554089
EX_tdechola_e,0,0,0,0,0,0,0,0,0,0,0,0
DCATDc,13.3671042541245,0.269186282820184,12.839499139797,13.8947093684521,2.27356278502069,28.6555595254937,14.4017145752159,0.330982993873332,13.7529879072242,15.0504412432076,1.54552211292793,38.8793439178
DCSPTN1COAtxc,3.08318962586225,0.0961083678629718,2.89481722485083,3.27156202687368,0.0627017969890482,11.7564007277115,10.7959923491037,0.176299589201513,10.4504451542687,11.1415395439386,1.0913753631571,27.6718857298596
DDECCRNe,167.195900015252,1.29112407053369,164.665296837006,169.726503193498,108.76452117311,235.382402989351,112.445897208245,2.93546711725715,106.692381658421,118.199412758069,1.23648555588476,397.275831307084
DDECE1CRNe,0,0,0,0,0,0,0,0,0,0,0,0
DECCRNe,0.376146106848381,0.00855663005599715,0.359375111938627,0.392917101758136,0.0260665073481211,0.931037620610881,0.642422512360316,0.00998886396928117,0.622844338980525,0.662000685740107,0.00194175256067852,0.994537104641448
EX_fmn_e,19.2605862578854,0.757402370657243,17.7760776113972,20.7450949043736,-10.098254227026,75.2912056740924,-53.9611173167536,3.39478647381016,-60.6148988054215,-47.3073358280857,-390.556320620821,73.6079727693311
EX_oh1_e,-1.20955523265427e-49,1.74247351635217e-65,-1.20955523265427e-49,-1.20955523265427e-49,-1.20955523265426e-49,-1.20955523265426e-49,1.20955523265427e-49,1.74247351635217e-65,1.20955523265427e-49,1.20955523265427e-49,1.20955523265426e-49,1.20955523265426e-49
EX_q10_e,-993.836321025112,0.172015449951039,-994.173471307016,-993.499170743208,-999.073017698027,-984.286548034778,-993.052106677222,0.197324258601976,-993.438862224082,-992.665351130363,-999.762994399686,-973.5891209787
DECDICRNe,0,0,0,0,0,0,0,0,0,0,0,0
DOCO13ECOAtxc,0.537930256902315,0.0155601741901935,0.507432315489535,0.568428198315094,0.0320081125529059,1.77250103871411,0.997905679634445,0.0232648597538068,0.952306554516984,1.04350480475191,0.0145001962146891,2.22276841535262
FATP4t,-0.208691199575061,0.0161666661984772,-0.240377865324076,-0.177004533826045,-0.996412804181129,0.833702004487005,0.219067880474294,0.0205717084784582,0.178747331856516,0.259388429092072,-0.856378431934234,0.995212225945976
FAOXC160140x,5.08688045085497,0.0772102209954868,4.93554841770382,5.23821248400612,0.461843197596107,8.73616011080664,3.54167728599315,0.101905386282728,3.341942728879,3.74141184310729,0.09833301860913,11.8612057732227
FAOXC181C161m,4.73048599959174,0.0830599179992065,4.5676885603133,4.89328343887019,0.29732852118054,9.73039798496652,5.63368884044352,0.128234014197002,5.3823501726174,5.88502750826965,0.193408727454569,11.7037344774152
FAOXC181C161x,1.0336109335611,0.0189286038546048,0.996510870006079,1.07071099711613,0.140368811103381,2.02334820100815,1.88703163603806,0.0342690576499359,1.81986428304419,1.95419898903193,0.2556713684141,3.90275192316963
FADH2ETC,631.966916940191,9.72640502102387,612.903163098984,651.030670781397,129.272512830872,1256.95301916797,496.62340635197,14.0791200875596,469.028330980353,524.218481723587,6.32544005500836,1468.81157457998
ACP1e,7.91454321559331,0.257454284728397,7.40993281752565,8.41915361366097,0.20711603208792,37.5934394868998,105.46501553085,3.5697522696317,98.4683010823719,112.461729979328,4.2664711684427,412.730889793754
GLUPROASCT1,68.298558647737,1.44217182462299,65.471901871476,71.1252154239981,6.84724702670468,175.400182625674,138.264482478831,4.13024283265353,130.16920652683,146.359758430832,8.56703964191675,383.845515932068
GLYCt,438.901712825814,4.86076411854322,429.374615153469,448.428810498158,191.311965288361,715.542778701495,185.11322079563,4.20476808609853,176.871875346877,193.354566244383,-107.283787654713,448.406662187374
INSt5,0.503109882529025,0.00908895874445085,0.485295523389901,0.520924241668149,0.0296045529449656,0.970755738218032,0.454702145772583,0.0085551025289277,0.437934144815884,0.471470146729281,0.0515262227129101,0.95993035447789
FAOXC182C182OHm,0.494849528046774,0.00931952953629814,0.476583250155629,0.513115805937918,0.0154890927566141,0.956608922224507,0.541989987963635,0.00845350885172631,0.525421110614251,0.558558865313018,0.102416728004128,0.948170555357948
IPDDI,0.345644805643998,0.00897341551400528,0.328056911236547,0.363232700051448,0.00423226172811419,0.992413505467759,3.35007198950536,0.0820861271859067,3.18918318022098,3.51096079878973,0.111326083979994,8.01549798976631
FAOXC184C164x,1.32695840795441,0.0259487560437507,1.27609884610866,1.37781796980017,0.0418322070405793,2.95886534999843,1.0144706330428,0.0332391358466417,0.949321926783384,1.07961933930222,0.0346176701571315,2.93323857943493
FAOXC184x,0.818799685984325,0.0184822625662662,0.782574451354443,0.855024920614207,0.111055618226658,2.22463383246798,1.17433296461932,0.0250826814340084,1.12517090900866,1.22349502022997,0.00363931590681343,2.25404434875896
FAOXC185m,-2.89139144506592e-30,3.43597190811146e-46,-2.89139144506593e-30,-2.89139144506592e-30,-2.89139144506594e-30,-2.89139144506594e-30,2.89139144506593e-30,3.99016092554879e-46,2.89139144506592e-30,2.89139144506593e-30,2.89139144506594e-30,2.89139144506594e-30
FAOXC201C181x,1.0336109335611,0.0189286038546048,0.996510870006079,1.07071099711613,0.140368811103381,2.02334820100815,1.88703163603806,0.0342690576499359,1.81986428304419,1.95419898903193,0.2556713684141,3.90275192316963
FAOXC204C184m,1.1094326946547e-46,1.3536014957373e-62,1.1094326946547e-46,1.1094326946547e-46,1.1094326946547e-46,1.1094326946547e-46,-4.16883490739094e-30,1.3300536418496e-46,-4.16883490739094e-30,-4.16883490739094e-30,-4.16883490739095e-30,-4.16883490739095e-30
FAOXC205C184x,0.818799685984325,0.0184822625662662,0.782574451354443,0.855024920614207,0.111055618226658,2.22463383246798,1.17433296461932,0.0250826814340084,1.12517090900866,1.22349502022997,0.00363931590681343,2.25404434875896
FAOXC205C185m,-8.67417433519781e-30,4.43351213949866e-47,-8.67417433519781e-30,-8.67417433519781e-30,-8.67417433519781e-30,-8.67417433519781e-30,8.67417433519781e-30,2.21675606974933e-46,8.67417433519781e-30,8.67417433519781e-30,8.67417433519781e-30,8.67417433519781e-30
MEVK1,1.11944176598152,0.0223492717794694,1.07563719329376,1.16324633866928,0.292988635340571,2.60206415219299,5.91698315498099,0.161820381680469,5.59981520688727,6.23415110307471,0.251182683924952,14.0409021212332
MTHFR3,1689.42303357048,39.3254201217338,1612.34521013188,1766.50085700907,75.719284387771,4361.53331070561,1231.66495456667,28.5413072794089,1175.72399229903,1287.60591683431,71.795952631956,3186.38193331597
PGLc,0.586161298574721,0.0136350345764438,0.559436630804891,0.612885966344551,0.0238182304479604,1.61485855159182,1.11771794905966e-30,6.65026820924799e-47,1.11771794905966e-30,1.11771794905966e-30,1.11771794905966e-30,1.11771794905966e-30
PMEVK,1.11944176598152,0.0223492717794694,1.07563719329376,1.16324633866928,0.292988635340571,2.60206415219299,5.91698315498099,0.161820381680469,5.59981520688727,6.23415110307471,0.251182683924952,14.0409021212332
PNTOt5,4.50435759910311,0.133746619853503,4.24221422419025,4.76650097401598,0.336931219438817,18.1637487875682,7.3268263626403,0.200182610201624,6.93446844664512,7.71918427863549,0.771770273780791,21.738642726181
FAOXC225C204x,0.818799685984325,0.0184822625662662,0.782574451354443,0.855024920614207,0.111055618226658,2.22463383246798,1.17433296461932,0.0250826814340084,1.12517090900866,1.22349502022997,0.00363931590681343,2.25404434875896
FAOXC225m,2.30217871864415e-45,1.08288119658984e-61,2.30217871864415e-45,2.30217871864415e-45,2.30217871864416e-45,2.30217871864416e-45,-5.21104363423866e-31,8.31283526155999e-48,-5.21104363423866e-31,-5.21104363423866e-31,-5.21104363423866e-31,-5.21104363423866e-31
FAOXC225x,0.818799685984325,0.0184822625662662,0.782574451354443,0.855024920614207,0.111055618226658,2.22463383246798,1.17433296461932,0.0250826814340084,1.12517090900866,1.22349502022997,0.00363931590681343,2.25404434875896
FAOXC226C205m,-2.34537760994618e-30,1.662567052312e-46,-2.34537760994618e-30,-2.34537760994618e-30,-2.34537760994619e-30,-2.34537760994619e-30,2.34537760994618e-30,1.9950804627744e-46,2.34537760994618e-30,2.34537760994618e-30,2.34537760994619e-30,2.34537760994619e-30
RPEc,2374.55515512976,21.4905182980503,2332.43373926558,2416.67657099393,1202.61614490831,3506.41584661957,2112.63984180177,15.5654019456887,2082.13165398822,2143.14802961532,1298.42021626289,3267.84210592054
TRPB0AT3tc,156.494063839478,4.82362390351059,147.039760988597,165.948366690358,12.6482631652456,394.927200250939,201.894917115123,6.70393290575165,188.75520861985,215.034625610397,9.06687894865374,694.050321299055
CAMPt,3.22467053080749,0.0625456815886763,3.10208099489368,3.3472600667213,0.291414370136583,7.29851552364744,1.96506701521479,0.0560372689179438,1.85523396813562,2.07490006229396,0.0250125356714059,6.87600012652607
FAOXC226C225x,0.818799685984325,0.0184822625662662,0.782574451354443,0.855024920614207,0.111055618226658,2.22463383246798,1.17433296461932,0.0250826814340084,1.12517090900866,1.22349502022997,0.00363931590681343,2.25404434875896
FATP5t,-0.0774343064609217,0.0157311180546167,-0.10826729784797,-0.046601315073873,-0.945282533891851,0.879237867395833,-0.0762242429062915,0.0191545221876807,-0.113767106394146,-0.0386813794184373,-0.960465831627624,0.956746167808714
FAOXC226m,-7.81792536648725e-31,1.35776309272146e-46,-7.81792536648725e-31,-7.81792536648725e-31,-7.81792536648729e-31,-7.81792536648729e-31,7.81792536648725e-31,1.4963103470808e-46,7.81792536648725e-31,7.81792536648725e-31,7.8179253664873e-31,7.8179253664873e-31
FAOXC22C20x,3.70983357041887,0.0692959957110525,3.57401341882521,3.84565372201254,0.399561083125624,7.93065955491466,8.49096982270539,0.217901573451186,8.06388273874106,8.91805690666971,0.398383671464356,27.8204542203901
FAOXC241C221x,0.495680676659045,0.0151337013702471,0.46601862197336,0.525342731344729,0.0163538071892039,1.51742894424544,0.88912595640362,0.025520925288346,0.839104942838462,0.939146969968778,0.017991816364713,2.702855910925
FAOXC24C22x,3.84879626060925,0.0919215999790904,3.66862992465024,4.02896259656827,0.315051008744342,9.91065325590766,7.14725763375585,0.201967013811623,6.75140228668507,7.54311298082663,0.132508873926828,19.5099418639061
FRUt4,0.040122745985588,0.0194477895460657,0.00200507847529921,0.0782404134958768,-0.974257196548932,0.988410873133262,-0.0256505815123273,0.0180929778325202,-0.0611128180640669,0.00981165503941224,-0.909242315992088,0.82092427022754
GCHOLAt3,2.7161588819634,0.0606332256995011,2.59731775959238,2.83500000433442,0.0453138683398464,10.8672791000234,7.1461334002532,0.165630035639193,6.82149853040039,7.47076827010602,0.149270643668112,16.0808894641903
RIBFLVt3o,2.12314440676972,0.0589573836478497,2.00758793481993,2.2387008787195,0.0800006797376929,7.05956124052517,8.81109760295402,0.234872878764691,8.35074676057523,9.27144844533281,0.427187138063567,23.1414535395588
CHSTEROLt,3.97207567172391,0.126962338499227,3.72322948826543,4.22092185518239,0.280476510165689,13.7665770100194,7.47039271443142,0.211498372652669,7.05585590403219,7.88492952483065,0.491166529546932,24.3869426227672
FAOXC5C3x,1.32027507097884,0.0448670424329316,1.23233566781029,1.40821447414738,0.0324604490812554,4.76426361295754,1.70914429027696,0.0462458371033155,1.61850244955447,1.79978613099946,0.100271162189171,5.04277659425057
FAOXC5C5DCc,0.562951815481408,0.00750583226150952,0.548240384248849,0.577663246713967,0.188595404723634,0.966376301175055,0.681626662664989,0.00805285145225208,0.665843073818575,0.697410251511403,0.0496958127755533,0.970796624463741
FAOXC5OHc,0,0,0,0,0,0,0,0,0,0,0,0
FAOXC61C4m,11.8816145888982,0.255814302837076,11.3802185553376,12.3830106224589,0.468752288118743,25.9018173482719,49.5108439850052,0.768221899827289,48.0051290613437,51.0165589086667,9.06747559246917,77.2439386864692
FAOXC61C4x,2.52763067051794,0.0669204297578766,2.39646662819251,2.65879471284338,0.213930865210576,7.83444553353315,2.78487590472057,0.0981712357750708,2.59246028260143,2.97729152683971,0.0308133531214865,10.8753256372922
FAOXC61x,1.32695840795441,0.0259487560437507,1.27609884610866,1.37781796980017,0.0418322070405793,2.95886534999843,1.0144706330428,0.0332391358466417,0.949321926783384,1.07961933930222,0.0346176701571315,2.93323857943493
FAOXC6C4m,3.41330011445436,0.0959445120501069,3.22524887083615,3.60135135807257,0.158470686959738,10.4994728119062,8.28902557271901,0.240337061306281,7.8179649325587,8.76008621287932,0.426348711661444,28.4462860244361
FAOXC7C5m,1.32027507097884,0.0448670424329316,1.23233566781029,1.40821447414738,0.0324604490812554,4.76426361295754,1.70914429027696,0.0462458371033155,1.61850244955447,1.79978613099946,0.100271162189171,5.04277659425057
FAOXC81C61x,1.32695840795441,0.0259487560437507,1.27609884610866,1.37781796980017,0.0418322070405793,2.95886534999843,1.0144706330428,0.0332391358466417,0.949321926783384,1.07961933930222,0.0346176701571315,2.93323857943493
r0963,3393.99600924044,5.89326039284482,3382.44521887046,3405.54679961041,3095.72614076676,3773.49963220861,3425.32594937449,15.0760110981565,3395.7769676221,3454.87493112688,2426.03049898632,4034.93730571588
LNELDCCRNte,762.414190034406,4.22376710789781,754.135606502926,770.692773565886,433.039966839883,955.073679011946,647.860398664097,6.3327724574682,635.44816464746,660.272632680735,203.202330180168,931.012780818959
ODECRNte,654.310628251768,6.49490314119686,641.580618095022,667.040638408514,334.729413687465,963.265259359516,876.415685669339,4.0445185411368,868.48842932871,884.342942009967,588.126079736781,1014.87590359062
PMTCRNte,1622.43592118979,7.63350803907764,1607.47424543319,1637.39759694638,1075.49468094305,1956.22040809366,1754.28221456653,6.56522975429446,1741.41436424812,1767.15006488495,1326.99562078653,1978.58881847534
HDCECRNte,773.097264188632,5.54870473449542,762.221802909021,783.972725468243,410.915476243378,1016.55820670746,768.468656569268,4.89881620070114,758.866976815893,778.070336322642,492.45548641979,973.713806543992
EX_argsuc_e,74.7003330988687,1.40147092722824,71.9534500815013,77.447216116236,1.40363739699868,153.625582220815,637.477174195219,5.26269466859111,627.162292644781,647.792055745658,272.494638063671,886.959007896814
EX_stcrn_e,-67.7577779384441,0.634387452492268,-69.0011773453289,-66.5143785315592,-101.703475659854,-26.3741788595456,-59.3845997964062,0.842277070356279,-61.0354628543045,-57.7337367385079,-118.119291924264,-19.8935488093931
EX_hdcecrn_e,-8.02917477406624,0.924359865930627,-9.84092011129027,-6.21742943684221,-63.1349701221191,30.3971393748751,-21.0562617202661,1.76954009028868,-24.5245602972319,-17.5879631433003,-120.458973513211,68.9597484266893
HC00342te,-994.324303880006,0.133216418468269,-994.585408060203,-994.063199699808,-999.285743662721,-982.55021095944,-985.83400325815,0.447570136767238,-986.711240726214,-984.956765790086,-999.487798168086,-956.301864206454
FAOXC8C6x,5.42111345266822,0.161017349397398,5.10551944784932,5.73670745748712,0.58467028999696,17.091991277287,10.0638624157541,0.274933857325014,9.52499205539704,10.6027327761111,0.176847569074923,27.3337040367863
FAOXTC101TC102m,5.15383094060087,0.0872670433118855,4.98278753570958,5.32487434549217,0.305343832885478,9.92210097864543,3.58271913216775,0.0992308436362763,3.38822667864065,3.77721158569485,0.151525417030919,12.5217888663851
FAOXTC102C101m,5.15383094060087,0.0872670433118855,4.98278753570958,5.32487434549217,0.305343832885478,9.92210097864543,3.58271913216775,0.0992308436362763,3.38822667864065,3.77721158569485,0.151525417030919,12.5217888663851
FAOXTC122TC101m,5.15383094060087,0.0872670433118855,4.98278753570958,5.32487434549217,0.305343832885478,9.92210097864543,3.58271913216775,0.0992308436362763,3.38822667864065,3.77721158569485,0.151525417030919,12.5217888663851
FAOXTC122m,5.15383094060087,0.0872670433118855,4.98278753570958,5.32487434549217,0.305343832885478,9.92210097864543,3.58271913216775,0.0992308436362763,3.38822667864065,3.77721158569485,0.151525417030919,12.5217888663851
FAOXTC142TC122m,5.15383094060087,0.0872670433118855,4.98278753570958,5.32487434549217,0.305343832885478,9.92210097864543,3.58271913216775,0.0992308436362763,3.38822667864065,3.77721158569485,0.151525417030919,12.5217888663851
GLUTCOAACBP,0.562951815481408,0.00750583226150952,0.548240384248849,0.577663246713967,0.188595404723634,0.966376301175055,0.681626662664989,0.00805285145225208,0.665843073818575,0.697410251511403,0.0496958127755533,0.970796624463741
HDDACBP,0.415228590271474,0.00852120299724527,0.398527032396874,0.431930148146075,0.0167537635761806,0.888865564612766,0.503417455229929,0.00885756146521683,0.486056634758104,0.520778275701754,0.0232356141795331,0.977695921654973
HDECAACBP,0.583711876671525,0.00793537437044447,0.568158542905454,0.599265210437596,0.060683555362661,0.994130666747821,0.450292375341128,0.00935524400483375,0.431956097091654,0.468628653590602,0.0112473506519468,0.982825686680346
HDECEACBP,0.528651345105683,0.00927028957882497,0.510481577531186,0.54682111268018,0.0532806732240845,0.967408464518504,0.495624003602008,0.0053365818675078,0.485164303141692,0.506083704062323,0.056807252022298,0.930348449411253
HEDCECRNe,0.528651345105683,0.00927028957882497,0.510481577531186,0.54682111268018,0.0532806732240845,0.967408464518504,0.495624003602008,0.0053365818675078,0.485164303141692,0.506083704062323,0.056807252022298,0.930348449411253
PCHOLMYR_HSPLA2,2.40241315033765,0.0496871732844176,2.30502629070019,2.49980000997511,0.298458331039924,6.14366632912959,4.9205166716029,0.177030336031623,4.57353721298092,5.26749613022488,0.0301438121919273,21.0955977830657
PCHOLPALM_HSPLA2,2.03154119927566,0.0489215232582725,1.93565501368945,2.12742738486187,0.141618071704054,6.29438503820964,2.72007261477165,0.0592201653849925,2.60400109061706,2.83614413892623,0.10841600562533,6.25577610445609
HEXCOAACBP,0.479290056715179,0.00862170204546258,0.462391520706072,0.496188592724286,0.0414122196036115,0.927139294249884,0.472633507006237,0.00834900939848811,0.4562694485852,0.488997565427274,0.118714296029511,0.992327552140829
HEXDCRNe,0.583711876671525,0.00793537437044447,0.568158542905454,0.599265210437596,0.060683555362661,0.994130666747821,0.450292375341128,0.00935524400483375,0.431956097091654,0.468628653590602,0.0112473506519468,0.982825686680346
PEPALM_HSPLA2,1.71701901148932,0.0307479455644631,1.65675303818297,1.77728498479567,0.268689503463802,3.40164819596439,3.56138722987008,0.10101187159544,3.36340396154302,3.75937049819714,0.126547813952524,14.299667524868
FATP6t,796.878124635747,5.14206108727838,786.799684904682,806.956564366813,426.798014028009,995.033499852046,644.212226782888,7.58719293652659,629.341328627296,659.08312493848,-108.811103677142,940.087171903746
PCHOLSTE_HSPLA2,4.57734589743103,0.115068905289773,4.35181084306308,4.80288095179899,0.0408367934711218,11.6135278553645,3.9839627086655,0.0942364321335038,3.79925930168383,4.16866611564717,0.0616674227439251,14.9570075591258
PCHOL2OLE_HSPLA2,2.90720067722806,0.0748154714128959,2.76056235325879,3.05383900119734,0.235464309235808,9.36197246342576,4.32803848085796,0.157198661549513,4.01992910422091,4.636147857495,0.12176488364124,17.1606372517311
PCHOL2STE_HSPLA2,3.49693791679296,0.0821066578554522,3.33600886739627,3.65786696618964,0.0992226988794402,8.91738479394818,2.5664875390372,0.0710346509841768,2.42725962310822,2.70571545496619,0.0362813542309623,9.36542499058922
HEXDICOAACBP,0.463501724178335,0.0097714588796752,0.444349664774171,0.482653783582498,0.00513969136533513,0.981229145552604,0.446100828808819,0.00955126381632725,0.427380351728817,0.46482130588882,0.0204729436393951,0.965046184452589
HOCDACBP,0.518508005979476,0.0102538945470581,0.498410372667242,0.53860563929171,0.0256126426451257,0.994520898426179,0.429243060455631,0.00714898451026991,0.415231050815502,0.44325507009576,0.00428008375733263,0.834847239738275
HOCTDACBP,2.51052286243806e-61,3.60671891216305e-77,2.51052286243805e-61,2.51052286243806e-61,2.51052286243807e-61,2.51052286243807e-61,-5.11622546324494e-60,2.09845463980396e-76,-5.11622546324494e-60,-5.11622546324494e-60,-5.11622546324493e-60,-5.11622546324493e-60
HOCTDEC2CRNe,0.494849528046774,0.00931952953629814,0.476583250155629,0.513115805937918,0.0154890927566141,0.956608922224507,0.541989987963635,0.00845350885172631,0.525421110614251,0.558558865313018,0.102416728004128,0.948170555357948
HOCTDECCRNe,0.518508005979476,0.0102538945470581,0.498410372667242,0.53860563929171,0.0256126426451257,0.994520898426179,0.429243060455631,0.00714898451026991,0.415231050815502,0.44325507009576,0.00428008375733263,0.834847239738275
PCHOLN15_HSPLA2,2.1326788534816,0.0811572798025788,1.97361058506854,2.29174712189465,0.00453180798809805,10.6796482483528,7.12419031018417,0.163493231054894,6.80374357731658,7.44463704305177,0.360769575696343,15.5748315630113
PCHOLN183_HSPLA2,2.70897743448731,0.0761069268243089,2.55980785791166,2.85814701106296,0.356034538666743,12.3335663278474,8.24678078851281,0.211750938940401,7.83174894818963,8.661812628836,0.148226943296268,23.7506354876823
PCHOLN19_HSPLA2,2.80900309080751,0.0972260494517695,2.61844003388204,2.99956614773297,0.0293142712452452,10.2514119837191,2.68695449864495,0.0809853058983142,2.52822329908425,2.84568569820564,0.0561796226035063,9.58580600324935
PCHOLN201_HSPLA2,2.35561823551154,0.0613795073177577,2.23531440116874,2.47592206985435,0.131338666469206,6.76699276054954,4.23674900442594,0.127220075275948,3.98739765688509,4.4861003519668,0.05451546826108,15.7702384935793
PCHOLN204_HSPLA2,3.44895991882033,0.0671726387261159,3.31730154691714,3.58061829072351,0.211107369923174,6.95399448434503,5.37996568789121,0.164928996744806,5.05670485427139,5.70322652151103,0.371075783175893,21.4126559971911
PCHOLDEIC_HSPLA2,2.44799302913079,0.069744997930061,2.31129283318787,2.58469322507371,0.0392435520987753,7.87621632201294,4.60033052117609,0.106508476353385,4.39157390752345,4.80908713482872,0.526577053385274,10.8784169736558
PCHOLLINL_HSPLA2,2.47904499389546,0.0811039386423596,2.32008127415643,2.63800871363448,0.0231925611779484,9.19417713200657,3.06130864798188,0.0698394074461524,2.92442340938742,3.19819388657634,0.485991760287561,8.07492658823117
